2275,509,10
2276,317,10
2277,796,28
2278,236,16
2279,236,16
2280,236,16
2281,406,18
2282,406,8
2283,236,6
2284,236,6
2285,237,5
2291,133,13
2292,325,17
2293,547,21
2294,379,17
2295,379,17
2296,136,10
2297,86,8
2298,110,8
2299,24,0
2305,50,2
2306,317,10
2313,645,7
2317,395,18
2318,395,18
2320,95,2
2321,397,16
2322,397,16
2325,140,10
2326,86,8
2328,86,8
2329,86,8
2339,50,6
2340,50,6
2345,169,3
2346,871,17
2347,637,13
2348,637,13
2349,637,13
2358,91,2
2362,524,6
2368,36,4
2371,74,0
2372,74,0
2386,73,1
2387,73,1
2391,50,6
2392,50,6
2393,50,6
2395,158,2
2396,158,2
2397,138,2
2399,276,9
2413,375,4
2414,36,0
2415,267,4
2416,267,4
2417,267,4
2418,205,3
2430,231,4
2438,250,4
2440,342,8
2441,286,3
2449,198,6
2802,61,2
2852,158,4
2900,74,4
3001,2688,18
3002,1695,16
3003,1312,11
3004,1181,8
3005,1596,16
3006,1198,9
3007,1205,9
3008,823,12
3009,1107,21
3010,430,6
3011,3307,61
3012,1036,36
3013,1360,34
3014,622,27
3015,757,30
3016,757,31
3017,757,31
3018,757,31
3019,758,30
3020,667,24
3021,667,24
3022,741,24
3023,650,24
3024,91,0
3026,2444,10
3027,1891,9
3028,724,5
3029,525,3
3030,1383,47
3031,1325,45
3032,1325,45
3033,2394,68
3034,1263,14
3035,1263,14
3036,1101,14
3037,454,10
3038,404,10
3039,1784,62
3040,467,7
3041,467,7
3042,1485,25
3043,1220,24
3044,1416,28
3045,751,24
3046,310,6
3047,287,6
3048,240,5
3049,300,5
3050,378,12
3051,324,10
3052,386,9
3055,207,3
3057,1177,14
3058,1923,11
3059,1763,10
3060,1751,50
3061,643,7
3062,1195,5
3063,1257,8
3064,1796,22
3065,858,12
3066,513,7
3067,245,1
3068,245,1
3069,108,4
3070,108,4
3071,108,4
3072,108,4
3080,396,7
3082,268,6
3083,268,6
3084,1019,4
3085,1019,4
3086,249,3
3087,70,0
3089,288,3
3090,288,3
3091,288,3
3092,1070,19
3093,1131,55
3094,1181,59
3095,405,1
3096,552,8
3097,1131,9
3098,1121,53
3099,361,3
3100,525,3
3101,137,3
3102,122,3
3105,318,4
3108,157,1
3109,78,0
3110,166,0
3111,165,1
3112,165,1
3113,567,8
3114,625,5
3115,840,4
3116,956,5
3117,216,2
3118,233,6
3120,1145,7
3121,1164,6
3122,924,7
3125,236,6
3126,157,1
3127,550,45
3128,225,4
3129,451,7
3130,539,9
3131,720,7
3132,656,2
3133,547,7
3134,1172,15
3136,831,8
3137,171,2
3138,1004,11
3139,990,15
3140,830,3
3141,102,2
3142,105,1
3143,29,0
3144,148,3
3146,452,1
3147,431,18
3148,429,20
3149,429,20
3150,429,20
3151,724,4
3152,160,2
3160,650,24
3161,444,18
3162,517,19
3163,482,11
3164,339,9
3165,306,7
3167,456,7
3168,371,7
3169,403,9
3170,355,9
3171,214,8
3172,214,8
3173,36,0
3176,121,3
3177,121,3
3178,137,3
3179,137,3
3180,137,3
3181,227,5
3182,16,0
3183,226,6
3184,226,6
3185,273,7
3186,272,8
3187,205,7
3188,314,12
3190,481,1
3191,444,18
3192,244,8
3193,378,14
3194,212,1
3195,559,3
3196,160,2
3197,160,2
3198,160,2
3199,226,3
3200,481,1
3201,412,1
3202,240,0
3203,387,2
3205,90,2
3206,362,2
3207,240,0
3208,481,1
3209,410,3
3215,178,8
3216,178,8
3218,60,4
3219,60,4
3220,85,5
3221,85,5
3222,62,0
3223,114,0
3224,36,0
3228,1556,20
3229,502,7
3230,187,2
3231,507,7
3232,303,3
3234,92,2
3235,46,0
3237,746,14
3238,669,13
3239,1323,27
3240,1799,28
3241,1235,17
3242,1395,17
3243,3329,51
3244,591,16
3245,533,8
3246,329,1
3247,180,6
3248,1346,16
3249,790,17
3250,2015,24
3251,750,6
3254,1941,18
3255,492,10
3257,63,0
3258,569,3
3259,330,2
3260,287,2
3261,19,0
3263,121,3
3266,454,4
3267,608,12
3271,251,9
3275,132,6
3278,429,20
3279,1139,13
3280,902,14
3281,452,1
3282,1034,12
3283,387,2
3284,387,2
3285,179,7
3286,507,11
3287,647,10
3288,647,10
3289,278,11
3290,122,3
3291,362,1
3292,572,6
3297,60,0
3298,184,26
3299,478,6
3300,356,3
3301,180,6
3304,315,11
3306,36,0
3308,505,5
3309,467,7
3311,60,0
3312,60,0
3314,315,11
3317,160,2
3318,160,2
3319,160,2
3320,513,13
3321,230,5
3322,146,5
3323,339,3
3324,214,2
3325,283,2
3326,492,10
3328,40,0
3329,40,0
3332,45,3
3333,385,3
3334,255,3
3335,355,9
3337,277,5
3340,28,0
3343,251,10
3344,131,7
3345,65,4
3346,131,7
3347,131,7
3348,131,7
3349,66,3
3352,131,7
3353,352,2
3354,368,2
3355,46,4
3356,46,4
3357,30,4
3358,70,4
3359,94,4
3364,30,4
3365,30,4
3366,30,4
3367,30,4
3369,30,4
3370,177,4
3382,255,3
3384,183,1
3385,369,3
3388,108,4
3390,427,11
3391,20,0
3395,47,2
3396,47,2
3398,47,2
3399,47,2
3403,217,2
3404,165,1
3407,47,2
3409,158,2
3410,158,2
3411,158,2
3420,362,1
3421,207,3
3422,207,3
3423,207,3
3424,91,0
3426,240,0
3437,131,7
3438,131,7
3439,131,7
3440,131,7
3441,315,11
3443,147,4
3444,36,0
3446,66,3
3700,4,0
3701,422,11
3703,4,0
3704,4,0
3705,4,0
3706,4,0
3729,28,0
3730,56,0
3746,50,2
3748,56,0
3750,66,0
3756,61,0
3796,66,0
3797,66,0
3798,66,0
3799,66,0
3813,34,0
3814,34,0
3815,34,0
3816,34,0
3817,34,0
3819,122,0
3862,26,0
3863,26,0
3865,13,0
3866,16,0
3867,16,0
3868,16,0
3871,16,0
3872,16,0
3874,40,0
3880,48,0
3881,48,0
3882,37,0
3883,17,0
3889,67,3
3901,72,0
3950,66,0
3957,4,0
3961,26,0
3962,26,0
3963,48,0
3964,66,0
3970,26,0
4001,5483,121
4002,1386,10
4003,3622,70
4004,3025,62
4005,4727,82
4006,2050,48
4007,1544,44
4008,1302,37
4009,293,12
4010,1106,39
4011,1976,49
4012,1708,49
4013,424,6
4014,1707,50
4015,649,18
4016,615,21
4018,496,21
4019,461,20
4020,158,3
4021,158,3
4022,159,2
4023,159,2
4024,159,2
4025,159,2
4028,755,7
4029,1501,7
4030,822,7
4031,821,8
4032,824,12
4033,1026,12
4034,416,2
4035,829,4
4036,670,4
4037,1577,14
4038,631,5
4039,327,1
4041,142,0
4042,283,1
4043,1319,11
4044,1999,17
4045,2691,31
4046,1124,10
4047,1452,13
4048,1300,11
4049,1109,11
4051,1637,15
4052,2462,104
4053,50,2
4055,50,2
4056,50,2
4057,50,2
4064,288,8
4065,130,10
4067,87,7
4068,73,6
4069,29,3
4070,116,4
4071,107,5
4072,107,5
4073,107,5
4074,78,2
4075,78,2
4076,28,2
4081,69,1
4082,69,1
4084,78,1
4085,157,1
4089,263,5
4090,1015,8
4091,396,2
4092,1652,13
4093,780,8
4094,1391,17
4095,1159,14
4096,271,2
4098,292,3
4099,794,11
4100,388,6
4101,784,7
4102,267,1
4103,267,1
4104,71,1
4105,71,1
4106,36,0
4107,114,2
4108,1802,26
4109,195,4
4110,590,7
4111,115,1
4112,390,6
4113,377,4
4116,1158,7
4118,168,2
4120,83,1
4121,3938,58
4122,549,3
4123,1032,10
4125,1161,14
4128,146,2
4129,366,4
4131,177,0
4134,229,4
4135,46,4
4137,424,6
4140,141,1
4141,182,2
4143,182,2
4146,190,3
4147,190,3
4150,40,2
4153,190,0
4154,1446,17
4155,302,18
4156,150,11
4157,319,17
4158,272,15
4159,273,14
4160,139,4
4161,109,1
4162,109,1
4163,108,2
4164,106,2
4165,74,2
4166,273,12
4171,188,8
4172,47,2
4173,188,8
4194,16,0
4197,16,0
4198,182,2
4199,418,4
4200,223,1
4202,221,4
4203,256,2
4205,133,1
4206,47,2
4207,388,10
4209,66,0
4210,433,8
4211,308,4
4212,585,5
4213,685,5
4214,1517,14
4215,65,0
4216,751,7
4217,1540,21
4218,758,8
4219,768,10
4220,397,5
4222,368,4
4223,368,4
4224,293,3
4225,328,2
4226,73,1
4228,133,1
4229,88,2
4230,88,2
4231,175,3
4232,175,3
4233,175,3
4234,88,1
4236,87,1
4237,193,0
4243,37,0
4245,6,0
4250,85,2
4251,107,2
4253,45,3
4255,255,2
4258,215,2
4260,137,2
4262,255,2
4267,52,0
4269,79,2
4270,73,6
4271,44,4
4273,45,3
4274,45,3
4275,29,2
4276,29,2
4277,29,2
4279,158,3
4283,807,12
4284,37,0
4303,183,1
4304,183,1
4306,73,1
4307,73,1
4308,73,1
4309,73,1
4315,16,0
4336,426,4
4337,396,6
4338,162,3
4342,914,12
4343,914,12
4801,116,0
4807,108,0
4808,108,0
4809,108,0
4812,108,0
4813,50,0
4818,44,4
4835,8,0
4855,24,0
4900,74,2
4913,108,0
4917,72,0
4918,72,0
5001,2134,25
5002,1921,15
5003,4016,37
5004,1654,14
5005,2348,46
5006,1028,14
5007,1608,19
5008,2552,32
5009,1934,21
5010,1941,16
5012,2461,28
5013,816,13
5014,816,13
5015,275,11
5016,360,14
5019,1104,14
5020,1703,22
5021,2255,26
5022,413,8
5023,162,4
5024,237,1
5025,954,15
5026,753,12
5028,580,5
5030,1245,12
5031,1245,12
5032,943,9
5033,1245,12
5034,2753,34
5035,1402,20
5036,285,1
5037,2461,23
5038,434,17
5039,837,14
5040,5740,51
5041,886,13
5042,2131,26
5043,3072,32
5044,1840,17
5045,801,7
5046,759,6
5047,1255,9
5048,1062,6
5049,1062,6
5050,2586,38
5051,635,5
5052,844,8
5053,744,17
5054,744,17
5055,1285,23
5057,958,12
5058,1577,20
5059,967,13
5060,1250,17
5061,1033,12
5062,1930,25
5063,2044,33
5064,2053,26
5065,1576,22
5066,641,13
5067,798,19
5068,642,18
5069,920,20
5070,641,19
5071,947,25
5072,1057,24
5073,1627,33
5074,788,22
5077,1242,15
5079,185,1
5080,185,1
5081,184,2
5082,92,1
5083,83,1
5084,780,6
5085,489,2
5086,1159,14
5087,1333,21
5090,216,12
5091,216,12
5092,554,24
5093,185,1
5096,1242,23
5097,1242,23
5098,317,4
5099,317,4
5100,384,3
5102,565,8
5103,225,3
5104,220,2
5105,143,1
5106,1114,24
5107,697,9
5108,687,8
5109,687,8
5110,601,14
5112,441,12
5117,552,23
5129,218,10
5130,308,11
5131,218,10
5132,216,12
5134,16,0
5135,92,1
5136,133,2
5139,108,6
5140,216,12
5142,165,5
5143,82,4
5144,82,4
5145,205,10
5147,133,2
5150,452,6
5151,452,6
5152,452,6
5154,138,0
5155,746,13
5157,347,12
5158,240,12
5159,1397,19
5160,193,3
5161,1780,24
5163,888,18
5164,143,3
5165,143,3
5191,42,1
5192,1127,28
5193,52,1
5194,943,9
5197,42,1
5198,108,6
5201,34,0
5800,42,1
5801,42,1
5802,42,1
6001,961,5
6002,1103,5
6003,3625,58
6004,451,2
6005,1570,33
6006,1131,10
6007,974,10
6008,1161,12
6009,570,4
6010,986,9
6011,986,9
6012,570,4
6013,1049,20
6014,813,8
6015,1416,29
6016,1496,23
6017,1496,23
6018,824,12
6020,916,8
6021,1070,11
6022,354,1
6023,871,41
6024,1437,25
6025,1437,25
6026,2769,43
6027,1568,39
6028,785,20
6029,698,21
6030,698,21
6031,698,21
6032,698,21
6033,698,21
6034,250,2
6035,353,3
6036,353,3
6037,204,2
6038,204,2
6039,2004,32
6040,1338,20
6041,1164,18
6042,1327,16
6043,1050,14
6044,112,6
6045,1244,22
6046,1819,31
6047,2067,25
6048,446,5
6049,581,4
6050,908,7
6052,530,5
6053,732,6
6055,556,6
6057,1367,61
6058,198,2
6059,5861,135
6061,2090,45
6062,330,0
6069,685,0
6070,300,12
6071,394,0
6072,330,0
6073,674,4
6074,672,6
6075,2023,37
6076,1189,7
6077,724,6
6082,999,10
6083,158,1
6084,172,8
6085,552,5
6086,1001,10
6087,207,3
6088,386,13
6089,142,0
6090,462,14
6091,779,15
6093,505,4
6094,834,20
6095,140,2
6096,220,2
6097,227,3
6098,396,3
6099,158,1
6101,204,2
6102,85,1
6103,103,1
6107,271,7
6108,66,2
6109,82,4
6110,154,7
6111,135,5
6112,193,9
6113,43,2
6114,65,3
6117,446,18
6118,446,18
6119,482,21
6120,603,20
6121,462,14
6122,462,14
6123,462,14
6124,429,17
6125,429,17
6126,429,17
6127,25,2
6129,705,6
6131,716,7
6132,427,3
6133,1768,33
6135,285,9
6136,779,5
6137,779,5
6138,250,2
6139,141,6
6140,429,17
6141,85,1
6144,42,1
6146,285,9
6149,505,27
6151,195,8
6152,113,4
6153,41,1
6155,577,5
6157,83,3
6158,83,3
6159,83,3
6160,83,3
6184,108,6
6186,123,5
6187,82,4
6188,155,6
6193,204,2
6202,82,4
6208,41,1
6209,43,2
6211,183,9
6214,18,0
6215,142,0
6221,198,7
6223,570,6
6407,693,8
6411,330,6
6624,681,8
6625,300,5
6626,681,8
6627,681,8
6628,681,8
6642,49,1
6644,74,2
6645,49,1
6658,381,3
6660,49,1
6806,330,10
6807,354,6
6808,772,16
6810,1078,13
6826,12,1
7001,523,160
7002,7348,139
7003,2233,45
7004,70,1
7005,402,0
7006,4598,49
7009,2122,21
7010,913,5
7011,3144,35
7012,1375,27
7013,5664,112
7014,1233,172
7015,1220,56
7016,1582,56
7017,1051,4
7018,1753,6
7019,2968,57
7020,169,1
7023,352,12
7024,227,6
7025,285,1
7026,243,1
7028,285,1
7033,2787,47
7035,279,2
7037,3141,21
7038,689,3
7039,139,0
7040,1631,8
7041,2555,44
7042,1400,2
7043,448,84
7044,1924,6
7045,828,2
7046,1196,3
7047,1760,56
7048,534,1
7049,1399,3
7050,902,2
7051,215,0
7053,212,2
7054,1929,33
7055,2122,31
7056,140,2
7057,140,2
7058,208,17
7060,366,18
7061,456,18
7062,388,17
7063,278,2
7064,277,3
7065,513,5
7066,256,2
7067,486,66
7068,633,3
7069,825,11
7070,596,9
7071,2791,47
7072,108,4
7073,1012,11
7074,712,5
7075,645,5
7076,1426,17
7077,120,1
7078,175,0
7079,635,25
7080,403,0
7081,1282,29
7082,910,54
7083,1282,64
7084,1045,52
7085,2849,72
7086,1151,60
7087,105,1
7088,2868,120
7089,935,10
7090,1807,20
7091,3799,92
7092,120,1
7093,2272,21
7094,1275,15
7095,619,4
7099,2756,40
7104,140,2
