1001,21.043825,52.249655
1002,21.038033,52.251944
1003,21.035045,52.255131
1004,21.02832,52.256812
1005,21.027453,52.259748
1006,21.021274,52.26343
1007,21.020254,52.266734
1008,21.017239,52.270312
1009,21.014409,52.273792
1010,21.011933,52.278222
1011,21.00961,52.282017
1012,21.006317,52.286831
1013,21.00158,52.291008
1014,20.997471,52.295346
1015,20.993484,52.29942
1016,20.988942,52.303355
1017,20.9838,52.308114
1018,20.978607,52.312495
1019,20.974668,52.316128
1020,20.971534,52.321013
1021,20.968007,52.327393
1022,20.965911,52.331576
1023,20.961474,52.334766
1024,20.957859,52.338092
1025,20.951739,52.343703
1026,20.948752,52.347007
1027,20.940915,52.355916
1028,21.051434,52.252951
1029,21.053012,52.256268
1030,21.055742,52.257216
1031,21.059514,52.258178
1032,21.043699,52.254256
1033,21.049278,52.255746
1034,21.05249,52.259259
1035,21.057124,52.263368
1036,21.06477,52.261655
1037,21.06776,52.26106
1038,21.072855,52.26078
1039,21.077053,52.26096
1040,21.084805,52.26049
1041,21.088543,52.26091
1042,21.09559,52.260366
1043,21.100661,52.260614
1044,21.093342,52.264624
1045,21.06353,52.26381
1046,21.068507,52.265872
1047,21.072932,52.267766
1048,21.078986,52.270289
1049,21.08717,52.27382
1050,21.091479,52.27323
1051,21.093753,52.270976
1052,21.040776,52.257294
1053,21.045607,52.260996
1054,21.058636,52.266556
1055,21.060434,52.269139
1056,21.063137,52.273027
1057,21.066869,52.277026
1058,21.070179,52.280249
1059,21.072662,52.28366
1060,21.075809,52.287038
1061,21.070194,52.290459
1062,21.06114,52.292116
1063,21.063231,52.286082
1064,21.087365,52.28645
1065,21.095827,52.28617
1066,21.034798,52.258239
1067,21.039552,52.259541
1068,21.042536,52.259168
1069,21.042928,52.260133
1070,21.042768,52.264076
1071,21.038371,52.263994
1072,21.035886,52.26037
1074,21.03305,52.264094
1075,21.030858,52.266874
1076,21.038172,52.266804
1077,21.03729,52.269309
1078,21.032027,52.273544
1079,21.027379,52.278266
1080,21.026429,52.281025
1081,21.034187,52.283525
1082,21.032851,52.285015
1083,21.030564,52.288327
1084,21.029314,52.290187
1085,21.027054,52.293486
1086,21.024471,52.297018
1087,21.021792,52.298513
1088,21.021251,52.301211
1089,21.017768,52.305644
1090,21.01579,52.308566
1091,21.013867,52.310668
1092,21.009638,52.303499
1093,21.006993,52.30667
1094,21.005153,52.309108
1095,21.001239,52.313415
1096,20.99947,52.316326
1097,20.997715,52.319
1098,20.993102,52.324848
1099,20.990989,52.327476
1100,20.988092,52.341756
1101,20.982822,52.345082
1102,20.981802,52.315292
1103,20.976197,52.335083
1104,20.986348,52.33467
1105,20.992642,52.339088
1106,20.994916,52.343612
1107,20.997631,52.344876
1108,20.99965,52.340692
1109,20.999238,52.337642
1110,21.00433,52.33621
1111,20.965336,52.337573
1112,20.972825,52.343225
1113,20.975257,52.346933
1114,20.977928,52.349942
1115,20.984354,52.353151
1116,20.982328,52.355499
1117,20.958502,52.33265
1118,20.955318,52.330342
1119,20.950094,52.326598
1120,20.940852,52.320638
1121,21.06595,52.28887
1122,20.965417,52.313225
1123,21.033739,52.39398
1124,20.989064,52.309737
1125,20.994956,52.31142
1126,21.012671,52.317113
1127,21.019395,52.318736
1128,21.024369,52.32115
1129,21.02895,52.32727
1130,21.029902,52.33333
1131,21.02887,52.339249
1132,21.029054,52.349221
1133,21.028999,52.355699
1134,21.027848,52.362572
1135,21.028248,52.365169
1136,21.057574,52.270512
1137,21.046755,52.270545
1138,21.046085,52.273371
1139,21.053281,52.273372
1140,21.05632,52.275071
1141,21.053057,52.276515
1142,21.04172,52.27073
1143,21.043291,52.273783
1144,21.044441,52.278452
1145,21.048291,52.288225
1147,21.04166,52.292488
1151,21.053433,52.283228
1152,21.041957,52.300097
1153,21.042043,52.296124
1154,21.036628,52.29642
1155,21.040383,52.288196
1156,21.035577,52.288455
1157,21.022546,52.286043
1158,21.018367,52.291228
1159,21.01258,52.293506
1160,21.054504,52.261966
1162,21.015821,52.294943
1163,21.029922,52.252677
1164,21.013955,52.262069
1165,21.033157,52.297608
1166,21.031322,52.300489
1167,21.029888,52.303806
1168,21.030086,52.307016
1169,21.029962,52.311378
1170,21.029844,52.314934
1171,21.0295,52.31672
1172,21.032478,52.318502
1173,21.032439,52.32297
1174,21.031761,52.32604
1175,21.032289,52.330434
1176,21.033366,52.334819
1177,21.060394,52.278957
1178,21.056305,52.27978
1179,21.058662,52.302361
1180,21.063413,52.311141
1182,21.066821,52.322609
1183,21.063058,52.325005
1184,20.916244,52.399884
1185,20.933995,52.364285
1186,20.93043,52.368605
1187,20.925165,52.37462
1188,20.917367,52.37812
1189,20.924705,52.38424
1190,20.928595,52.38788
1191,20.93436,52.39297
1192,20.928275,52.39592
1193,20.922777,52.39837
1194,20.946942,52.324544
1195,20.944377,52.322667
1196,20.919035,52.406885
1197,20.915441,52.410859
1199,21.048284,52.2635
1200,21.028462,52.343019
1202,21.078628,52.322483
1203,21.075525,52.324309
1204,21.06847,52.3242
1205,21.06096,52.306748
1206,20.95994,52.35116
1208,20.926335,52.421608
1209,21.116422,52.277932
1210,21.109915,52.28455
1211,21.106305,52.28651
1213,21.046625,52.27618
1215,21.048437,52.286286
1216,21.041492,52.285304
1217,21.060602,52.262557
1218,20.989594,52.336644
1219,20.96728,52.319168
1220,21.032073,52.250138
1221,21.086955,52.300821
1222,21.11185,52.28168
1223,21.058656,52.32935
1224,21.055479,52.332672
1225,21.051134,52.340082
1226,21.047952,52.340046
1227,20.914342,52.403572
1228,20.919,52.396537
1229,20.920575,52.39413
1230,20.924387,52.391377
1231,21.042239,52.245421
1232,21.038418,52.243442
1233,21.091988,52.307546
1234,21.084632,52.304782
1235,21.0888,52.30329
1236,21.096065,52.312065
1237,21.100263,52.317913
1238,21.107855,52.32635
1239,21.114195,52.33415
1240,21.118463,52.33894
1241,21.1294,52.35246
1242,21.134343,52.358903
1243,21.12278,52.361775
1244,21.11136,52.3609
1246,21.122035,52.343775
1250,20.962079,52.314814
1251,20.957713,52.313167
1253,20.94183,52.333146
1254,20.969808,52.324276
1255,21.072006,52.32243
1256,20.960786,52.316747
1257,20.945972,52.318701
1258,21.0817,52.294652
1259,21.011116,52.301204
1260,21.032266,52.299608
1263,20.926156,52.414644
1264,20.923745,52.41769
1265,21.02874,52.369665
1266,21.02915,52.378483
1267,21.0353,52.397535
1268,21.037545,52.402785
1269,21.03834,52.40754
1270,21.035465,52.421585
1271,21.033495,52.42476
1272,21.03044,52.43018
1273,21.04117,52.433775
1274,21.04596,52.437465
1275,21.04982,52.440475
1276,21.056333,52.441113
1277,20.952288,52.317902
1278,20.957308,52.326807
1279,21.078696,52.290998
1280,21.061693,52.310194
1281,21.051767,52.304838
1282,21.051866,52.291947
1283,21.052284,52.308647
1285,21.05104,52.314577
1286,21.050225,52.317855
1287,21.049292,52.322868
1288,21.048203,52.327085
1289,21.047184,52.331343
1290,21.04297,52.34746
1291,21.038706,52.35258
1292,21.034589,52.262845
1293,21.046151,52.361362
1294,21.053489,52.361088
1295,21.061857,52.361693
1296,21.036229,52.357668
1297,21.03,52.385315
1298,20.940657,52.327516
1299,20.92848,52.37424
1300,21.077426,52.263732
1301,21.052621,52.262617
1302,20.93063,52.39469
1303,21.066439,52.274313
1304,21.082995,52.28658
1305,21.036136,52.250832
1306,20.885724,52.411181
1307,20.90022,52.41077
1308,20.90702,52.4107
1309,20.92528,52.403615
1310,20.928025,52.402135
1311,20.934674,52.397483
1312,20.96837,52.321056
1313,20.959856,52.32428
1314,20.955182,52.320776
1315,20.947195,52.332067
1316,20.952266,52.331772
1317,20.942523,52.34858
1318,21.047286,52.334369
1319,21.055273,52.296832
1320,21.09331,52.32054
1321,21.022795,52.43612
1323,21.011747,52.453363
1324,20.934868,52.371128
1325,20.938125,52.375945
1326,21.055875,52.324482
1327,21.09234,52.294935
1328,21.096934,52.294591
1329,21.103744,52.294693
1332,21.11822,52.288265
1333,21.11994,52.2841
1334,21.12066,52.28719
1335,21.124598,52.284497
1337,21.13402,52.285275
1339,21.012234,52.320272
1340,21.112592,52.288844
1342,21.152915,52.300355
1343,21.160288,52.303197
1344,21.154992,52.308468
1345,21.152089,52.310542
1346,21.04717,52.33801
1347,21.05932,52.341476
1348,21.055588,52.346232
1349,21.054508,52.3493
1351,21.053246,52.355892
1352,21.10333,52.320925
1353,21.03282,52.317098
1354,21.036732,52.317697
1355,21.042717,52.317608
1356,21.023881,52.277342
1357,21.057082,52.322226
1358,21.057927,52.319281
1359,21.060035,52.315679
1360,21.05975,52.448515
1361,21.06966,52.452695
1362,21.075085,52.457435
1363,21.07522,52.464614
1364,21.069754,52.47187
1365,21.069834,52.474077
1366,20.945957,52.350013
1367,20.93714,52.39693
1368,20.94196,52.39973
1369,20.945713,52.396983
1370,20.93764,52.394947
1371,20.947785,52.40273
1372,20.951695,52.40581
1373,20.951075,52.41056
1374,20.946625,52.412035
1375,20.93961,52.411945
1376,20.93267,52.414265
1377,20.921476,52.41489
1378,20.93286,52.42383
1379,20.939153,52.421297
1388,21.23457,52.34226
1389,21.229708,52.345599
1390,21.24263,52.350374
1391,21.255432,52.356427
1393,21.260126,52.351925
1395,21.241731,52.346194
1396,21.24214,52.34095
1397,21.23462,52.338886
1398,21.216614,52.333147
1400,21.194814,52.315641
1402,20.936927,52.327507
1403,20.936411,52.332838
1404,20.937556,52.336672
1405,20.939994,52.339866
1406,20.942691,52.337558
1407,21.13319,52.35686
1409,20.934145,52.374855
1411,20.95088,52.40376
1412,20.95419,52.40125
1413,20.981665,52.39147
1414,21.000845,52.384735
1415,21.013175,52.38801
1416,21.01942,52.38264
1417,20.95917,52.39646
1418,20.955805,52.394985
1420,20.95546,52.39928
1421,20.941724,52.341671
1422,20.943524,52.34613
1423,20.955231,52.409203
1424,20.941079,52.353203
1425,20.906752,52.382063
1426,20.903885,52.38673
1427,20.89569,52.397015
1428,20.891555,52.40224
1429,20.937969,52.324401
1430,21.078124,52.279038
1431,21.081353,52.280672
1433,21.160999,52.363741
1434,21.16587,52.36197
1435,21.164248,52.359458
1436,21.154968,52.360072
1437,21.147253,52.360012
1438,21.039259,52.358972
1439,21.090635,52.470325
1440,21.095105,52.479155
1441,21.102925,52.47968
1442,21.10959,52.48011
1443,21.123256,52.481008
1444,21.13589,52.48211
1445,21.130875,52.48152
1446,21.116455,52.480545
1447,21.14091,52.3666
1448,21.14506,52.371
1449,21.15118,52.37872
1450,21.155767,52.384257
1451,21.1612,52.391
1452,21.168895,52.400235
1453,21.174595,52.407045
